Unnamed: 0,timestampRecorded,tank1Level,tank2Level,tank3Level,tank4Level,tank5Level,tank1Volume,tank2Volume,tank3Volume,tank4Volume,tank5Volume,flowRate,pressureTrashCatchInlet,pressureManifoldInlet,totalVolume,EQT_DEV_RUN_NAME,EQT_DEV_RUN_UID,Gel_Total,InletFlowRate,depth,weightTare,Pipe_On_Pipe_Flow,FlowRate,Drill_Pressure,Biocide_Total,weight,circulationPressure,Friction_Reducer_Total,Friction_Reducer_Conc,time,Gel_Conc,Pipe_On_Pipe_Conc,date,Friction_Reducer_Flow,wellheadPressure,Water_Flow,Temperature,speed,Total,Pipe_On_Pipe_Total,Biocide_Conc,Biocide_Flow,Gel_Flow
1955812,1721869138162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,59.94213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545870,1721825431155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,59.734154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681829,1721732222185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,70.4675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3060721,1721986834186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,60.0416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738363,1721846039183,72.58713,72.113976,73.73941,66.843544,0.0,342.44135,340.05005,317.19604,340.02725,0.0,0.0,4.452e-42,4.9090000000000007e-42,1339.7147,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019242,1721875875095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,11933.34,45552.47,0.0,0.0,0.0,0.0,45552.47,6275.271,0.0,0.0,225116.0,0.0,0.0,72424.0,0.0,3293.635,0.0,0.0,-30.35499,0.0,0.0,0.0,0.0,0.0
2813046,1721960327506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,32.049706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.31875,0.0,2192.0,0.0,0.0,0.0,0.0
1659399,1721837500419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,32.394566,0.0,0.0,0.0,1.9483765,0.0,6982.814,32.394993,0.0,0.0,283.9453,0.0,0.0,0.0,0.0,0.0,9.756987,0.0,4.0669026,0.0,0.0,0.0,14.605901,0.0,0.0,0.0
3870984,1722077172618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,170.69989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2625,0.0,2480.0,0.0,0.0,0.0,0.0
1794032,1721851951237,71.19132,69.977516,70.494934,67.730804,0.0,335.38696,329.25238,305.7171,343.84247,0.0,0.0,4.6540000000000006e-42,5.0120000000000006e-42,1314.199,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183232,1721678779505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,7.079900000000001e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.583336,0.0,2048.0,0.0,0.0,0.0,0.0
3284417,1722013810284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,6180.012,0.0,0.0,0.0,237.46396,0.0,0.0,0.0,0.0,0.0,10.73958,0.0,4.4822073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2453378,1721922114007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,8799.801,44378.12,0.0,0.0,0.0,0.0,44378.12,4509.01,0.0,0.0,114155.0,0.0,0.0,72524.0,0.0,2484.766,0.0,0.0,56.68032,0.0,0.0,0.0,0.0,0.0
2422886,1721918876969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,4219.32,27896.37,0.0,0.0,0.0,0.0,27896.37,6202.939,0.0,0.0,104758.0,0.0,0.0,72524.0,0.0,2614.188,0.0,0.0,124.721,0.0,0.0,0.0,0.0,0.0
1118177,1721778597011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,13569.96,24983.49,0.0,0.0,0.0,0.0,24983.49,6117.38,0.0,0.0,194958.0,0.0,0.0,72324.0,0.0,3232.12,0.0,0.0,9.463979,0.0,0.0,0.0,0.0,0.0
2061364,1721880347504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,63.931282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.541664,0.0,2160.0,0.0,0.0,0.0,0.0
983112,1721764243506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,51.735073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.020836,0.0,2080.0,0.0,0.0,0.0,0.0
828651,1721747829773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,22.219667,0.0,0.0,0.0,0.0,0.0,6967.325,22.224865,0.0,0.0,41.85532,0.0,0.0,0.0,0.0,0.0,9.644936,0.0,4.013689,0.0,0.0,0.0,0.0,0.0,4.343895,4.343895
1782573,1721850733804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,32.394566,0.0,0.0,0.0,0.003648645,0.0,3401.4797,32.394993,0.0,0.0,291.4988,0.0,0.0,0.0,0.0,0.0,0.012928869,0.0,0.033410165,0.0,0.0,0.0,16.57677,0.0,0.0,0.0
2287621,1721904509135,75.73449,74.13995,74.55288,72.527534,0.0,358.3481,350.2893,320.0741,364.11563,0.0,0.0,4.4830000000000003e-42,0.0,1392.8271,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198694,1721680716169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,69.93399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554525,1721932852276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,11.062073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.864586,0.0,2160.0,0.0,0.0,0.0,0.0
2462022,1721923031275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,8.197e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.52292,0.0,2160.0,0.0,0.0,0.0,0.0
2145903,1721889326132,77.57442,75.9523,76.783585,66.84688,0.0,367.6471,359.4489,327.96634,340.0416,0.0,0.0,4.3830000000000004e-42,5.2799999999999996e-42,1395.104,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2842211,1721963425503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,50.55334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.425,0.0,2192.0,0.0,0.0,0.0,0.0
3637642,1722052397234,60.342907,61.91046,65.04976,58.65922,0.0,280.55905,288.48148,286.45206,304.2006,0.0,0.0,4.6450000000000006e-42,4.0650000000000004e-42,1159.7374,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3143407,1721995614208,60.160835,61.32089,64.22692,67.231186,0.0,279.63885,285.50177,283.54086,341.69412,0.0,0.0,4.6260000000000004e-42,4.067e-42,1190.3756,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2207435,1721895891161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,59.996384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3822011,1722071973197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,17526.18,53049.68,0.0,0.0,0.0,0.0,53049.68,5765.24,0.0,0.0,51934.0,0.0,0.0,72724.0,0.0,2681.771,0.0,0.0,-5.042011e-13,0.0,0.0,0.0,0.0,0.0
2547422,1721932098258,67.9155,68.46984,71.17505,79.31762,0.0,318.83093,321.63257,308.12332,391.87048,0.0,0.0,4.764e-42,3.044e-42,1340.4573,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332852,1721909319560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,16.86069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06585785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231835,1721684424503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,7.079900000000001e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.975,0.0,2048.0,0.0,0.0,0.0,0.0
1625445,1721833891168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,60.032555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063610,1721772799157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,51.478436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3337109,1722020401183,70.019585,69.00865,69.32212,84.32585,0.0,329.46497,324.3557,301.5677,411.6708,0.0,0.0,4.5810000000000005e-42,4.612e-42,1367.0592,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466110,1721816425152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,60.855415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3866154,1722076659616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,245.62953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.74375,0.0,2480.0,0.0,0.0,0.0,0.0
3219157,1722004662158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,70.44941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3757243,1722065095563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,18287.72,20101.96,0.0,0.0,0.0,0.0,20101.96,6360.383,0.0,0.0,32455.0,0.0,0.0,72724.0,0.0,2718.371,0.0,0.0,0.9230769,0.0,0.0,0.0,0.0,0.0
4004665,1722094937384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,29.483387,0.0,0.0,0.0,1.0654044,0.0,6597.1816,29.495884,0.0,0.0,538.64075,0.0,0.0,0.0,0.0,0.0,13.351212,0.0,4.448735,0.0,0.0,0.0,16.797876,0.0,0.0,0.0
2559571,1721933388211,67.30305,67.48207,68.88709,80.62878,0.0,315.7356,316.64038,300.02853,397.1151,0.0,0.0,4.5860000000000003e-42,2.4120000000000003e-42,1329.5197,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2209308,1721896090187,78.32225,76.64577,77.29691,67.19571,0.0,371.42664,362.9537,329.7825,341.54156,0.0,0.0,4.5650000000000004e-42,0.0,1405.7043,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840545,1721856892500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,46.9152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.45417,0.0,2144.0,0.0,0.0,0.0,0.0
114287,1721670130991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,-13.9,1471.305,0.0,0.0,0.0,0.0,1471.305,0.0,0.0,0.0,134211.0,0.0,0.0,72224.0,0.0,0.0,0.0,0.0,-8.526513e-14,0.0,0.0,0.0,0.0,0.0
3957138,1722088531262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,29.380384,0.0,0.0,0.0,0.018243225,0.0,2727.691,29.387403,0.0,0.0,515.6726,0.0,0.0,0.0,0.0,0.0,0.2413389,0.0,0.079957195,0.0,0.0,0.0,15.00471,0.0,0.09791076,0.09791076
2519075,1721929088307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,10202.8,51572.86,0.0,0.0,0.0,0.0,51572.86,5766.006,0.0,0.0,133808.0,0.0,0.0,72524.0,0.0,2374.839,0.0,0.0,-1.749413e-12,0.0,0.0,0.0,0.0,0.0
2053122,1721879472504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,66.341675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.010414,0.0,2160.0,0.0,0.0,0.0,0.0
1892160,1721862377702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,18031.86,40585.46,0.0,0.0,0.0,0.0,40585.46,6445.751,0.0,0.0,190620.0,0.0,0.0,72424.0,0.0,3209.398,0.0,0.0,-4.074144e-07,0.0,0.0,0.0,0.0,0.0
3245812,1722008255162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,63.821323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2654575,1721943473155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,60.303825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3218634,1722004591522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,14517.54,25245.19,0.0,0.0,0.0,0.0,25245.19,5980.128,0.0,0.0,103632.0,0.0,0.0,72624.0,0.0,3115.802,0.0,0.0,19.45735,0.0,0.0,0.0,0.0,0.0
1689205,1721840819187,63.73401,62.532543,62.820927,73.68056,0.0,297.6977,291.6255,278.30713,368.8903,0.0,0.0,4.5699999999999995e-42,4.704e-42,1236.5206,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3290357,1722014843918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,6208.849,0.0,0.0,0.0,240.50607,0.0,0.0,0.0,0.0,0.0,10.774057,0.0,4.4882665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4118129,1722110235152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,63.215485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3910377,1722082228174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,60.132023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2836105,1721962776506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,1.8689e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.40417,0.0,2192.0,0.0,0.0,0.0,0.0
3229407,1722006044171,71.81416,73.48784,79.40453,72.27733,0.0,338.5348,346.99353,337.23926,363.0648,0.0,0.0,4.5099999999999996e-42,4.0190000000000003e-42,1385.8324,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2592404,1721936873152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,65.37662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2949034,1721974977153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,66.99521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3670745,1722055912616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,103.56381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.52292,0.0,2432.0,0.0,0.0,0.0,0.0
2729307,1721951407178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,0.0,5698.698,0.0,0.0,0.0,63.935753,0.0,0.0,0.0,0.0,0.0,8.041757,0.0,4.465399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010160,1721767117504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,13.747852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.22083,0.0,2080.0,0.0,0.0,0.0,0.0
1251884,1721792810504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,36.85829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.004166,0.0,2096.0,0.0,0.0,0.0,0.0
1137281,1721780627504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,85.57746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.65833,0.0,2096.0,0.0,0.0,0.0,0.0
2752787,1721953926513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,4.515e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.09583,0.0,2176.0,0.0,0.0,0.0,0.0
2640580,1721941987157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,59.390545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899790,1721863189063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,18031.9,40887.93,0.0,0.0,0.0,0.0,40887.93,6455.208,0.0,0.0,191949.0,0.0,0.0,72424.0,0.0,3204.041,0.0,0.0,-0.02646525,0.0,0.0,0.0,0.0,0.0
1672202,1721839013504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,0.0,0.0,0.0,55.003563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.2125,0.0,2144.0,0.0,0.0,0.0,0.0
427850,1721705247916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,0.0,2326.24,34405.29,0.0,0.0,0.0,0.0,34405.29,3780.895,0.0,0.0,232728.0,0.0,0.0,72224.0,0.0,1592.951,0.0,0.0,71.23982,0.0,0.0,0.0,0.0,0.0
1063742,1721772813157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,0.0,51.45131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308784,1721692598327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taco Cat South,D-000223,28.632893,0.0,0.0,0.0,0.0,0.0,9826.001,27.63229,0.0,0.0,339.2388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06363297,0.0,0.0,0.0,983.3541,0.0,0.0,0.0
